ID,CREATION_DT,BU,S_START_DT,S_END_DT,DEPTO,PRODUCT,PROCESS,MACHINE,SAMPLE_TIME_SPAN,TOTAL_PRODUCTION_TIME,BUILD_QTY,AVG_CT,AVAIL,PERF,YIELD,OEE
19692,28-JUL-15,1,20-JUN-15,20-JUN-15,LR4 Shim,all,SiLens,CYBOND57,480,451,19,23.73,.9392111111111111111111111111111111111104,.7375427368122182919471424008328502644068,1,.6927083333333333333333333333333333333333
19693,28-JUL-15,1,20-JUN-15,20-JUN-15,LR4 Shim,all,SiLens,CYBOND60,480,298,10,29.77,.6202604166666666666666666666666666666667,.5877907464942480476950205726761272986817,.9,.3281250000000000000000000000000000000001
19744,28-JUL-15,1,18-JUN-15,18-JUN-15,LR4 Shim,all,SiLens,CYBOND55,480,402,15,26.77,.8365592708333333333333333333333333333333,.6537193706014803444017776684233247569502,1,.5468749999999999999999999999999999999999
19745,28-JUL-15,1,18-JUN-15,18-JUN-15,LR4 Shim,all,SiLens,CYBOND14,480,444,16,27.77,.9256215277777777777777777777777777777792,.6302071806106257432130813004775319886402,1,.5833333333333333333333333333333333333332
19746,28-JUL-15,1,18-JUN-15,18-JUN-15,LR4 Shim,all,SiLens,CYBOND59,480,436,17,25.65,.9083850694444444444444444444444444444479,.6823005876194360489406375554297557210975,1,.6197916666666666666666666666666666666668
19747,28-JUL-15,1,18-JUN-15,18-JUN-15,LR4 Shim,all,SiLens,CYBOND38,480,350,13,26.94,.729715590277777777777777777777777777775,.6495110419018368505347569536818687303473,1,.4739583333333333333333333333333333333333
19748,28-JUL-15,1,18-JUN-15,18-JUN-15,LR4 Shim,all,SiLens,CYBOND63,480,435,19,22.92,.9071493055555555555555555555555555555604,.7636100574525662273835542507626531526144,1,.6927083333333333333333333333333333333332
19749,28-JUL-15,1,18-JUN-15,18-JUN-15,LR4 Shim,all,SiLens,CYBOND58,480,472,14,33.73,.9838555555555555555555555555555555555563,.5187922798062046144985149129840649598515,1,.5104166666666666666666666666666666666667
19750,28-JUL-15,1,18-JUN-15,18-JUN-15,LR4 Shim,all,SiLens,CYBOND3,480,351,12,29.24,.7310017361111111111111111111111111111104,.5984937906269222456817010523515818523388,.9166666666666666666666666666666666666667,.4010416666666666666666666666666666666667
19751,28-JUL-15,1,18-JUN-15,18-JUN-15,LR4 Shim,all,SiLens,CYBOND56,480,370,10,36.96,.770028125,.4734675546212462477696296266234864256852,1,.3645833333333333333333333333333333333333
19752,28-JUL-15,1,18-JUN-15,18-JUN-15,LR4 Shim,all,SiLens,CYBOND57,480,457,18,25.39,.9523121527777777777777777777777777777771,.6891122811840626195236082939949880754412,1,.65625
19753,28-JUL-15,1,18-JUN-15,18-JUN-15,LR4 Shim,all,SiLens,CYBOND60,480,352,12,29.36,.7339076388888888888888888888888888888896,.5961240581476438433158880308697639254102,1,.4375000000000000000000000000000000000001
19774,28-JUL-15,1,17-JUN-15,17-JUN-15,LR4 Shim,all,SiLens,CYBOND55,480,434,17,25.52,.9038565972222222222222222222222222222229,.6857190273008370382008883999005803449487,1,.6197916666666666666666666666666666666666
19775,28-JUL-15,1,17-JUN-15,17-JUN-15,LR4 Shim,all,SiLens,CYBOND14,480,368,14,26.29,.7667628472222222222222222222222222222229,.6656773584111051285685627301285119575119,.9285714285714285714285714285714285714286,.4739583333333333333333333333333333333333
18934,28-JUL-15,1,16-JUL-15,16-JUL-15,LR4 Shim,all,SiLens,CYBOND55,480,463,17,27.22,.9639072916666666666666666666666666666646,.6429992510949899011294092728056704969263,1,.6197916666666666666666666666666666666666
18935,28-JUL-15,1,16-JUL-15,16-JUL-15,LR4 Shim,all,SiLens,CYBOND14,480,423,16,26.41,.8803548611111111111111111111111111111125,.662611588918925527979168753761701207924,1,.5833333333333333333333333333333333333332
18936,28-JUL-15,1,16-JUL-15,16-JUL-15,LR4 Shim,all,SiLens,CYBOND59,480,346,12,28.85,.7212499999999999999999999999999999999979,.6065857885615251299826689774696707105736,1,.4374999999999999999999999999999999999999
18937,28-JUL-15,1,16-JUL-15,16-JUL-15,LR4 Shim,all,SiLens,CYBOND38,480,422,19,22.21,.8790642361111111111111111111111111111104,.7880065015473761753442837929379607813712,1,.6927083333333333333333333333333333333333
18938,28-JUL-15,1,16-JUL-15,16-JUL-15,LR4 Shim,all,SiLens,CYBOND63,480,455,18,25.29,.9483738888888888888888888888888888888896,.6919739226149086770161557238618383630923,1,.65625
18939,28-JUL-15,1,16-JUL-15,16-JUL-15,LR4 Shim,all,SiLens,CYBOND58,480,389,14,27.78,.8103444444444444444444444444444444444438,.629876184338621436700442884370158094638,1,.5104166666666666666666666666666666666667
18940,28-JUL-15,1,16-JUL-15,16-JUL-15,LR4 Shim,all,SiLens,CYBOND3,480,453,18,25.14,.9427979166666666666666666666666666666625,.6960664511438692013797583876007362836269,1,.65625
18941,28-JUL-15,1,16-JUL-15,16-JUL-15,LR4 Shim,all,SiLens,CYBOND56,480,450,18,25.02,.9381208333333333333333333333333333333354,.6995367512180822477559305171242155194989,1,.65625
18942,28-JUL-15,1,16-JUL-15,16-JUL-15,LR4 Shim,all,SiLens,CYBOND57,480,348,13,26.77,.7251142361111111111111111111111111111125,.6536326412169729961131603305800953776907,.9230769230769230769230769230769230769231,.4375000000000000000000000000000000000001
18943,28-JUL-15,1,16-JUL-15,16-JUL-15,LR4 Shim,all,SiLens,CYBOND60,480,342,13,26.33,.7131180902777777777777777777777777777771,.6646281167102553968655164201853937527202,1,.4739583333333333333333333333333333333333
18984,28-JUL-15,1,14-JUL-15,15-JUL-15,LR4 Shim,all,SiLens,CYBOND55,450,387,15,25.83,.8609018518518518518518518518518518518533,.6775840150402140735275454035066586073593,1,.5833333333333333333333333333333333333333
18985,28-JUL-15,1,14-JUL-15,15-JUL-15,LR4 Shim,all,SiLens,CYBOND14,450,407,17,23.94,.9043153333333333333333333333333333333356,.7310625914903331409225739595750646468187,.9411764705882352941176470588235294117647,.6222222222222222222222222222222222222222
18986,28-JUL-15,1,14-JUL-15,15-JUL-15,LR4 Shim,all,SiLens,CYBOND59,450,315,14,22.53,.7010271111111111111111111111111111111089,.7766382152917211634230662183932021015539,1,.5444444444444444444444444444444444444445
18987,28-JUL-15,1,14-JUL-15,15-JUL-15,LR4 Shim,all,SiLens,CYBOND38,450,355,17,20.9,.7893762962962962962962962962962962962956,.8375107210756171304489808174855347588071,1,.6611111111111111111111111111111111111112
18988,28-JUL-15,1,14-JUL-15,15-JUL-15,LR4 Shim,all,SiLens,CYBOND63,450,320,14,22.83,.7103591481481481481481481481481481481489,.7664354655863437258680363928585524578405,1,.5444444444444444444444444444444444444445
18989,28-JUL-15,1,14-JUL-15,15-JUL-15,LR4 Shim,all,SiLens,CYBOND58,450,417,18,23.17,.9269781481481481481481481481481481481489,.7551418567939393673029968743519864026515,1,.7000000000000000000000000000000000000001
18990,28-JUL-15,1,14-JUL-15,15-JUL-15,LR4 Shim,all,SiLens,CYBOND3,450,357,15,23.78,.79268925925925925925925925925925925926,.7358915571512072593015524742075849627679,.9333333333333333333333333333333333333333,.5444444444444444444444444444444444444445
18991,28-JUL-15,1,14-JUL-15,15-JUL-15,LR4 Shim,all,SiLens,CYBOND56,450,399,16,24.93,.8862614814814814814814814814814814814822,.702075217329890935958203122061627159612,1,.6222222222222222222222222222222222222222
18992,28-JUL-15,1,14-JUL-15,15-JUL-15,LR4 Shim,all,SiLens,CYBOND57,450,326,13,25.08,.7245340740740740740740740740740740740756,.6977664317604877106206696308534424677506,1,.5055555555555555555555555555555555555556
18993,28-JUL-15,1,14-JUL-15,15-JUL-15,LR4 Shim,all,SiLens,CYBOND60,450,283,12,23.57,.6285393333333333333333333333333333333356,.7424621529917512454802616436627142931364,.8333333333333333333333333333333333333333,.388888888888888888888888888888888888889
19004,28-JUL-15,1,14-JUL-15,14-JUL-15,LR4 Shim,all,SiLens,CYBOND55,510,412,18,22.91,.8085258169934640522875816993464052287608,.7639175470243794786687140195845824463039,1,.6176470588235294117647058823529411764705
19005,28-JUL-15,1,14-JUL-15,14-JUL-15,LR4 Shim,all,SiLens,CYBOND14,510,444,18,24.69,.8713503267973856209150326797385620915059,.7088389592893908185477277398313488342767,1,.6176470588235294117647058823529411764707
19006,28-JUL-15,1,14-JUL-15,14-JUL-15,LR4 Shim,all,SiLens,CYBOND59,510,436,19,22.96,.8553111111111111111111111111111111111137,.7622498712389941816836896103241109377293,1,.6519607843137254901960784313725490196078
19007,28-JUL-15,1,14-JUL-15,14-JUL-15,LR4 Shim,all,SiLens,CYBOND38,510,417,22,18.93,.8167515032679738562091503267973856209137,.9242737329087382519206888312042494505187,.9545454545454545454545454545454545454545,.7205882352941176470588235294117647058822
19008,28-JUL-15,1,14-JUL-15,14-JUL-15,LR4 Shim,all,SiLens,CYBOND63,510,369,16,23.07,.723805228758169934640522875816993464049,.7585184329009176267041832291574485607148,1,.5490196078431372549019607843137254901961
19009,28-JUL-15,1,14-JUL-15,14-JUL-15,LR4 Shim,all,SiLens,CYBOND58,510,432,18,24.02,.8477094771241830065359477124183006535941,.7286069997929830905350095663400528375007,1,.6176470588235294117647058823529411764705
19010,28-JUL-15,1,14-JUL-15,14-JUL-15,LR4 Shim,all,SiLens,CYBOND3,510,355,14,25.37,.6963284313725490196078431372549019607843,.6898930665746809244567092100724387719903,1,.4803921568627450980392156862745098039215
19011,28-JUL-15,1,14-JUL-15,14-JUL-15,LR4 Shim,all,SiLens,CYBOND56,510,341,13,26.19,.6677104575163398692810457516339869281059,.6680716564359527289136518607630993434777,.9230769230769230769230769230769230769231,.4117647058823529411764705882352941176471
19012,28-JUL-15,1,14-JUL-15,14-JUL-15,LR4 Shim,all,SiLens,CYBOND57,510,360,14,25.68,.705024738562091503267973856209150326798,.6813834048469165570002480328298867925502,.9285714285714285714285714285714285714286,.4460784313725490196078431372549019607844
19013,28-JUL-15,1,14-JUL-15,14-JUL-15,LR4 Shim,all,SiLens,CYBOND60,510,457,19,24.04,.8957415032679738562091503267973856209137,.7278447877374753235078543391041635275711,1,.6519607843137254901960784313725490196079
19024,28-JUL-15,1,12-JUL-15,12-JUL-15,LR4 Shim,all,SiLens,CYBOND55,480,393,17,23.1,.8182857638888888888888888888888888888896,.7574269210319846325079147930781787637853,1,.6197916666666666666666666666666666666667
19025,28-JUL-15,1,12-JUL-15,12-JUL-15,LR4 Shim,all,SiLens,CYBOND14,480,437,20,21.85,.9106111111111111111111111111111111111083,.8007443109023244463425050332499542431847,1,.7291666666666666666666666666666666666667
19026,28-JUL-15,1,12-JUL-15,12-JUL-15,LR4 Shim,all,SiLens,CYBOND59,480,449,16,28.08,.9360288194444444444444444444444444444458,.6232001848827215152073828448569106408825,1,.5833333333333333333333333333333333333333
19027,28-JUL-15,1,12-JUL-15,12-JUL-15,LR4 Shim,all,SiLens,CYBOND38,480,431,20,21.54,.8977056944444444444444444444444444444438,.8122558107620336471941357915340046640509,1,.7291666666666666666666666666666666666668
19028,28-JUL-15,1,12-JUL-15,12-JUL-15,LR4 Shim,all,SiLens,CYBOND63,480,458,20,22.91,.9547900000000000000000000000000000000021,.7636932379545938548441716677663849293196,1,.7291666666666666666666666666666666666667
19029,28-JUL-15,1,12-JUL-15,12-JUL-15,LR4 Shim,all,SiLens,CYBOND58,480,383,19,20.14,.7971511805555555555555555555555555555583,.8689798751230183665321395800340047723736,.9473684210526315789473684210526315789474,.6562500000000000000000000000000000000001
19030,28-JUL-15,1,12-JUL-15,12-JUL-15,LR4 Shim,all,SiLens,CYBOND3,480,432,19,22.73,.8997309375,.7699060957691402418107172549386002783007,1,.6927083333333333333333333333333333333332
19031,28-JUL-15,1,12-JUL-15,12-JUL-15,LR4 Shim,all,SiLens,CYBOND56,480,404,15,26.9,.8407246527777777777777777777777777777771,.6504805089194300386529973522345760746252,1,.5468749999999999999999999999999999999999
19032,28-JUL-15,1,12-JUL-15,12-JUL-15,LR4 Shim,all,SiLens,CYBOND57,480,291,11,26.5,.6072036805555555555555555555555555555563,.6604730496688313790002508082074326834994,1,.4010416666666666666666666666666666666666
19033,28-JUL-15,1,12-JUL-15,12-JUL-15,LR4 Shim,all,SiLens,CYBOND60,480,451,17,26.51,.9388206597222222222222222222222222222229,.6601811115341776870989330400674457296911,.9411764705882352941176470588235294117647,.5833333333333333333333333333333333333334
19034,28-JUL-15,1,12-JUL-15,12-JUL-15,LR4 Shim,all,SiLens,CYBOND55,510,422,18,23.45,.8277281045751633986928104575163398692804,.7461955869440250658547216414091962881315,1,.6176470588235294117647058823529411764705
19035,28-JUL-15,1,12-JUL-15,12-JUL-15,LR4 Shim,all,SiLens,CYBOND14,510,406,19,21.38,.7966329738562091503267973856209150326804,.8183954288984820056997241945871121221011,1,.6519607843137254901960784313725490196078
19036,28-JUL-15,1,12-JUL-15,12-JUL-15,LR4 Shim,all,SiLens,CYBOND59,510,463,16,28.92,.9073856535947712418300653594771241830039,.6050565221833709506817348310259010651209,1,.5490196078431372549019607843137254901961
19037,28-JUL-15,1,12-JUL-15,12-JUL-15,LR4 Shim,all,SiLens,CYBOND38,510,398,17,23.43,.781165032679738562091503267973856209149,.7467478815996720166167091636632899159764,1,.5833333333333333333333333333333333333333
19038,28-JUL-15,1,12-JUL-15,12-JUL-15,LR4 Shim,all,SiLens,CYBOND63,510,244,10,24.42,.4788803921568627450980392156862745098039,.7165406237588492767034217885672872590888,1,.3431372549019607843137254901960784313725
19039,28-JUL-15,1,12-JUL-15,12-JUL-15,LR4 Shim,all,SiLens,CYBOND58,510,405,19,21.31,.7940571895424836601307189542483660130706,.8210501622551511123274817218594831293755,1,.6519607843137254901960784313725490196079
19040,28-JUL-15,1,12-JUL-15,12-JUL-15,LR4 Shim,all,SiLens,CYBOND3,510,472,20,23.58,.9247271241830065359477124183006535947706,.7421373201421369667434130895353336879106,.95,.6519607843137254901960784313725490196078
19041,28-JUL-15,1,12-JUL-15,12-JUL-15,LR4 Shim,all,SiLens,CYBOND56,510,402,16,25.1,.7875794117647058823529411764705882352941,.6970974604490552462185574812872900460707,1,.5490196078431372549019607843137254901961
19042,28-JUL-15,1,12-JUL-15,12-JUL-15,LR4 Shim,all,SiLens,CYBOND57,510,301,9,33.43,.5899411764705882352941176470588235294118,.5234819024827998803469937182171702064014,1,.3088235294117647058823529411764705882353
18583,28-JUL-15,1,27-JUL-15,28-JUL-15,LR4 Shim,all,SiLens,CYBOND55,1440,1274,53,24.03,.8844662037037037037037037037037037037056,.7282327120302211995412591922204594003377,1,.6440972222222222222222222222222222222222
19074,28-JUL-15,1,10-JUL-15,11-JUL-15,LR4 Shim,all,SiLens,CYBOND55,450,397,19,20.88,.8817385185185185185185185185185185185178,.8379909387766760448843908540954864421896,1,.7388888888888888888888888888888888888891
19075,28-JUL-15,1,10-JUL-15,11-JUL-15,LR4 Shim,all,SiLens,CYBOND14,450,383,17,22.52,.8509362962962962962962962962962962962978,.7769219787528160701414737927024175548664,1,.6611111111111111111111111111111111111112
19076,28-JUL-15,1,10-JUL-15,11-JUL-15,LR4 Shim,all,SiLens,CYBOND59,450,165,6,27.53,.3670700740740740740740740740740740740756,.6356642772416448489197541452373812569014,1,.2333333333333333333333333333333333333333
19077,28-JUL-15,1,10-JUL-15,11-JUL-15,LR4 Shim,all,SiLens,CYBOND38,450,428,21,20.36,.9500392592592592592592592592592592592644,.8596135988142400353045839041349558263821,1,.8166666666666666666666666666666666666665
19078,28-JUL-15,1,10-JUL-15,11-JUL-15,LR4 Shim,all,SiLens,CYBOND63,450,380,16,23.78,.8455003703703703703703703703703703703711,.735921880140228162065767761452674747497,1,.6222222222222222222222222222222222222221
19079,28-JUL-15,1,10-JUL-15,11-JUL-15,LR4 Shim,all,SiLens,CYBOND58,450,393,17,23.12,.87333777777777777777777777777777777778,.7569936030859893842779426058900463610852,1,.661111111111111111111111111111111111111
19080,28-JUL-15,1,10-JUL-15,11-JUL-15,LR4 Shim,all,SiLens,CYBOND3,450,446,20,22.31,.9916514814814814814814814814814814814822,.7843257357068773041902789174362707328099,1,.7777777777777777777777777777777777777778
19081,28-JUL-15,1,10-JUL-15,11-JUL-15,LR4 Shim,all,SiLens,CYBOND56,450,367,16,22.96,.8165144444444444444444444444444444444444,.7620468032817001264181214729820388290062,1,.6222222222222222222222222222222222222222
19082,28-JUL-15,1,10-JUL-15,11-JUL-15,LR4 Shim,all,SiLens,CYBOND57,450,334,16,20.87,.7421043333333333333333333333333333333289,.8384565273017166349325843520954450998927,1,.6222222222222222222222222222222222222221
19083,28-JUL-15,1,10-JUL-15,11-JUL-15,LR4 Shim,all,SiLens,CYBOND60,450,354,14,25.27,.7861153333333333333333333333333333333333,.6925757854586788085095797365328638517559,.9285714285714285714285714285714285714286,.5055555555555555555555555555555555555555
19084,28-JUL-15,1,10-JUL-15,10-JUL-15,LR4 Shim,all,SiLens,CYBOND55,480,420,15,27.98,.8745010763888888888888888888888888888896,.6253565773277628025281558361591178716144,1,.5468749999999999999999999999999999999999
19085,28-JUL-15,1,10-JUL-15,10-JUL-15,LR4 Shim,all,SiLens,CYBOND14,480,394,16,24.61,.8203447916666666666666666666666666666646,.7110831192676859704570359769964610916921,1,.5833333333333333333333333333333333333333
19086,28-JUL-15,1,10-JUL-15,10-JUL-15,LR4 Shim,all,SiLens,CYBOND59,480,347,7,49.57,.7228854166666666666666666666666666666667,.3530411977463002723460668328602100955373,.8571428571428571428571428571428571428571,.21875
19087,28-JUL-15,1,10-JUL-15,10-JUL-15,LR4 Shim,all,SiLens,CYBOND38,480,402,18,22.36,.8385173611111111111111111111111111111125,.7826313806197281080611032203831995130281,1,.65625
19088,28-JUL-15,1,10-JUL-15,10-JUL-15,LR4 Shim,all,SiLens,CYBOND63,480,407,19,21.44,.8485242013888888888888888888888888888875,.816368386664149769511992165155048407782,1,.6927083333333333333333333333333333333332
19089,28-JUL-15,1,10-JUL-15,10-JUL-15,LR4 Shim,all,SiLens,CYBOND58,480,414,18,22.98,.8618149305555555555555555555555555555583,.7614743916967865377773892064832493764143,1,.6562499999999999999999999999999999999998
19090,28-JUL-15,1,10-JUL-15,10-JUL-15,LR4 Shim,all,SiLens,CYBOND3,480,412,16,25.76,.8586729166666666666666666666666666666667,.6793428813357822026722437482258232786543,1,.5833333333333333333333333333333333333333
19091,28-JUL-15,1,10-JUL-15,10-JUL-15,LR4 Shim,all,SiLens,CYBOND56,480,329,14,23.48,.684942152777777777777777777777777777775,.7451967506988374018203280954281723101747,1,.5104166666666666666666666666666666666666
19092,28-JUL-15,1,10-JUL-15,10-JUL-15,LR4 Shim,all,SiLens,CYBOND57,480,436,18,24.2,.9076649305555555555555555555555555555583,.7230090949953616480016831957767087784376,1,.65625
19093,28-JUL-15,1,10-JUL-15,10-JUL-15,LR4 Shim,all,SiLens,CYBOND60,480,381,14,27.2,.7931993055555555555555555555555555555563,.6434910659801594632146362261831699508051,.9285714285714285714285714285714285714286,.4739583333333333333333333333333333333333
19104,28-JUL-15,1,09-JUL-15,10-JUL-15,LR4 Shim,all,SiLens,CYBOND55,450,395,19,20.77,.8769806296296296296296296296296296296311,.8425372966344076943800059437944425226322,1,.738888888888888888888888888888888888889
19105,28-JUL-15,1,09-JUL-15,10-JUL-15,LR4 Shim,all,SiLens,CYBOND14,450,385,17,22.67,.8565770370370370370370370370370370370378,.7718057833980035957069438306991047052906,1,.6611111111111111111111111111111111111111
19106,28-JUL-15,1,09-JUL-15,10-JUL-15,LR4 Shim,all,SiLens,CYBOND59,450,290,11,26.36,.6442727777777777777777777777777777777778,.6639699713113234473665829949529659193698,.9090909090909090909090909090909090909091,.3888888888888888888888888888888888888888
19107,28-JUL-15,1,09-JUL-15,10-JUL-15,LR4 Shim,all,SiLens,CYBOND38,450,382,16,23.89,.8493971111111111111111111111111111111089,.7325457245884466551046533135790169602667,1,.6222222222222222222222222222222222222221
19108,28-JUL-15,1,09-JUL-15,10-JUL-15,LR4 Shim,all,SiLens,CYBOND63,450,382,17,22.45,.8479429629629629629629629629629629629622,.7796646000822906502271728619063301776943,1,.6611111111111111111111111111111111111111
19109,28-JUL-15,1,09-JUL-15,10-JUL-15,LR4 Shim,all,SiLens,CYBOND58,450,294,11,26.69,.6524381851851851851851851851851851851867,.655660241063847626603593097594998498792,.9090909090909090909090909090909090909091,.3888888888888888888888888888888888888889
19110,28-JUL-15,1,09-JUL-15,10-JUL-15,LR4 Shim,all,SiLens,CYBOND3,450,403,16,25.16,.8946421481481481481481481481481481481489,.6954984442776168149665303793306473293805,.875,.5444444444444444444444444444444444444443
19111,28-JUL-15,1,09-JUL-15,10-JUL-15,LR4 Shim,all,SiLens,CYBOND56,450,421,18,23.4,.9359088518518518518518518518518518518556,.7479360822530240856392354446988526383455,1,.7
19112,28-JUL-15,1,09-JUL-15,10-JUL-15,LR4 Shim,all,SiLens,CYBOND57,450,372,13,28.62,.8267568518518518518518518518518518518533,.611492429029359924219736780508040453471,.9230769230769230769230769230769230769231,.4666666666666666666666666666666666666667
19113,28-JUL-15,1,09-JUL-15,10-JUL-15,LR4 Shim,all,SiLens,CYBOND60,450,327,14,23.36,.7268355555555555555555555555555555555511,.7490613802296713913585833261994154263885,.9285714285714285714285714285714285714286,.5055555555555555555555555555555555555554
19554,28-JUL-15,1,24-JUN-15,25-JUN-15,LR4 Shim,all,SiLens,CYBOND55,450,346,13,26.63,.7692366666666666666666666666666666666644,.6572171835571482840853775676608701555529,1,.5055555555555555555555555555555555555555
19555,28-JUL-15,1,24-JUN-15,25-JUN-15,LR4 Shim,all,SiLens,CYBOND14,450,390,12,32.48,.8662555555555555555555555555555555555556,.5387170837448533278606518476713312725268,.9166666666666666666666666666666666666667,.4277777777777777777777777777777777777779
19556,28-JUL-15,1,24-JUN-15,25-JUN-15,LR4 Shim,all,SiLens,CYBOND59,450,360,14,25.7,.7996881481481481481481481481481481481489,.6808209496479646232466544829049101547912,.9285714285714285714285714285714285714286,.5055555555555555555555555555555555555556
19557,28-JUL-15,1,24-JUN-15,25-JUN-15,LR4 Shim,all,SiLens,CYBOND38,450,295,14,21.1,.6564852222222222222222222222222222222244,.8293323688254301061528506946166343424473,1,.5444444444444444444444444444444444444443
19558,28-JUL-15,1,24-JUN-15,25-JUN-15,LR4 Shim,all,SiLens,CYBOND63,450,342,16,21.35,.7589359259259259259259259259259259259267,.8198613360714099223718198042385855049483,.875,.5444444444444444444444444444444444444444
19043,28-JUL-15,1,12-JUL-15,12-JUL-15,LR4 Shim,all,SiLens,CYBOND60,510,309,13,23.79,.6063641503267973856209150326797385620902,.7356609574166562156102081284553496645052,1,.4460784313725490196078431372549019607843
19054,28-JUL-15,1,11-JUL-15,11-JUL-15,LR4 Shim,all,SiLens,CYBOND55,480,457,23,19.87,.9520302083333333333333333333333333333354,.880793129594758569679489774593549530661,1,.8385416666666666666666666666666666666665
19055,28-JUL-15,1,11-JUL-15,11-JUL-15,LR4 Shim,all,SiLens,CYBOND14,480,406,17,23.86,.8451513888888888888888888888888888888875,.7333498765014157555599013326014898711453,1,.6197916666666666666666666666666666666667
19056,28-JUL-15,1,11-JUL-15,11-JUL-15,LR4 Shim,all,SiLens,CYBOND59,480,437,15,29.15,.9108385416666666666666666666666666666667,.6004082776287875755513749349557699235481,1,.5468750000000000000000000000000000000001
19057,28-JUL-15,1,11-JUL-15,11-JUL-15,LR4 Shim,all,SiLens,CYBOND38,480,395,17,23.24,.8232112499999999999999999999999999999979,.7528950395984829734368507071139597116393,1,.6197916666666666666666666666666666666666
19058,28-JUL-15,1,11-JUL-15,11-JUL-15,LR4 Shim,all,SiLens,CYBOND63,480,334,16,20.88,.6960909027777777777777777777777777777771,.8380131546117310468609972615924903645955,1,.5833333333333333333333333333333333333334
19059,28-JUL-15,1,11-JUL-15,11-JUL-15,LR4 Shim,all,SiLens,CYBOND58,480,416,19,21.88,.8660253472222222222222222222222222222229,.7998707376812889987101833768818512737585,1,.6927083333333333333333333333333333333334
19060,28-JUL-15,1,11-JUL-15,11-JUL-15,LR4 Shim,all,SiLens,CYBOND3,480,417,20,20.86,.8693189930555555555555555555555555555563,.8387791736882801819607597533941299117953,.95,.6927083333333333333333333333333333333334
19061,28-JUL-15,1,11-JUL-15,11-JUL-15,LR4 Shim,all,SiLens,CYBOND56,480,454,21,21.61,.9453437500000000000000000000000000000021,.8098905821295163796238140887904532081566,1,.765625
19062,28-JUL-15,1,11-JUL-15,11-JUL-15,LR4 Shim,all,SiLens,CYBOND57,480,458,18,25.42,.9531711805555555555555555555555555555563,.6884912315723864745351135992318040692376,.9444444444444444444444444444444444444444,.6197916666666666666666666666666666666666
19063,28-JUL-15,1,11-JUL-15,11-JUL-15,LR4 Shim,all,SiLens,CYBOND60,480,219,7,31.29,.4562885416666666666666666666666666666667,.5593134826510089330353371975426733358141,1,.2552083333333333333333333333333333333334
18584,28-JUL-15,1,28-JUL-15,28-JUL-15,LR4 Shim,all,SiLens,CYBOND55,510,248,11,22.51,.4854640522875816993464052287581699346412,.7775055199526091873552695352469169045172,.9090909090909090909090909090909090909091,.3431372549019607843137254901960784313725
18585,28-JUL-15,1,28-JUL-15,28-JUL-15,LR4 Shim,all,SiLens,CYBOND14,510,223,6,37.16,.4371343137254901960784313725490196078431,.4709819075664364836042226892169813648158,1,.2058823529411764705882352941176470588235
18586,28-JUL-15,1,28-JUL-15,28-JUL-15,LR4 Shim,all,SiLens,CYBOND59,510,225,7,32.12,.4409163398692810457516339869281045751627,.5447656544154923940338154941728604421579,1,.2401960784313725490196078431372549019608
18587,28-JUL-15,1,28-JUL-15,28-JUL-15,LR4 Shim,all,SiLens,CYBOND38,510,156,7,22.34,.3066403921568627450980392156862745098039,.7833151945243390418360652383260458376868,1,.2401960784313725490196078431372549019607
18588,28-JUL-15,1,28-JUL-15,28-JUL-15,LR4 Shim,all,SiLens,CYBOND63,510,255,13,19.64,.5007168300653594771241830065359477124176,.890879644118056890334021127227076736719,1,.4460784313725490196078431372549019607844
18589,28-JUL-15,1,28-JUL-15,28-JUL-15,LR4 Shim,all,SiLens,CYBOND58,510,192,7,27.36,.3755911764705882352941176470588235294118,.6395146997021688684244184984194850993075,1,.2401960784313725490196078431372549019608
18590,28-JUL-15,1,28-JUL-15,28-JUL-15,LR4 Shim,all,SiLens,CYBOND3,510,220,9,24.44,.4312218954248366013071895424836601307196,.7161592040856693132980533352936139060678,1,.3088235294117647058823529411764705882354
18591,28-JUL-15,1,28-JUL-15,28-JUL-15,LR4 Shim,all,SiLens,CYBOND56,510,247,8,30.89,.4846199346405228758169934640522875817,.5664434834386086529636795089744203563595,1,.274509803921568627450980392156862745098
18592,28-JUL-15,1,28-JUL-15,28-JUL-15,LR4 Shim,all,SiLens,CYBOND57,510,218,10,21.83,.4279754901960784313725490196078431372549,.8017684721729070979417457935789799214267,1,.3431372549019607843137254901960784313726
18593,28-JUL-15,1,28-JUL-15,28-JUL-15,LR4 Shim,all,SiLens,CYBOND60,510,248,7,35.4,.4859068627450980392156862745098039215686,.4943253467843631778058007566204287515764,1,.2401960784313725490196078431372549019608
18594,28-JUL-15,1,27-JUL-15,28-JUL-15,LR4 Shim,all,SiLens,CYBOND55,450,381,16,23.79,.8458796296296296296296296296296296296311,.7355919216244321602539543538941491981815,1,.6222222222222222222222222222222222222221
18595,28-JUL-15,1,27-JUL-15,28-JUL-15,LR4 Shim,all,SiLens,CYBOND14,450,360,14,25.75,.8010918518518518518518518518518518518556,.6796279892073225986015382709154357848609,1,.5444444444444444444444444444444444444445
18596,28-JUL-15,1,27-JUL-15,28-JUL-15,LR4 Shim,all,SiLens,CYBOND59,450,375,13,28.84,.8331996296296296296296296296296296296333,.6067640185825370203841594140215385668518,1,.5055555555555555555555555555555555555555
